 226     1,000000     0,529057
 227     0,000000     0,332849
 228     1,000000     0,429867
 229     1,000000     0,528263
 230     1,000000     0,466819
 231     1,000000     0,255903
 232     0,000000     0,308723
 233     0,000000     0,202862
 234     1,000000     0,228669
 235     0,000000     0,228669
 236     0,000000     0,285386
 237     0,000000     0,466819
 238     1,000000     0,412051
 239     1,000000     0,528263
 240     1,000000     0,466819
 241     0,000000     0,169233
 242     0,000000     0,429086
 243     0,000000     0,466819
 244     0,000000     0,429086
 245     1,000000     0,529057
 246     0,000000     0,308723
 247     1,000000     0,466819
 248     1,000000     0,466819
 249     0,000000     0,342216
 250     0,000000     0,399549
 251     1,000000     0,332849
 252     1,000000     0,559251
 253     1,000000     0,399549
 254     1,000000     0,308723
 255     1,000000     0,308910
 256     0,000000     0,263342
 257     0,000000     0,332849
 258     1,000000     0,228669
 259     1,000000     0,528263
 260     1,000000     0,399549
 261     1,000000     0,342216
 262     1,000000     0,399549
 263     1,000000     0,503887
 264     1,000000     0,277302
 265     1,000000     0,419632
 266     0,000000     0,294006
 267     0,000000     0,274930
 268     0,000000     0,286037
 269     0,000000     0,429867
 270     0,000000     0,169233
 271     1,000000     0,347529
 272     0,000000     0,191791
 273     0,000000     0,375626
 274     1,000000     0,473472
 275     1,000000     0,473472
 276     0,000000     0,285386
 277     1,000000     0,466819
 278     1,000000     0,528263
 279     0,000000     0,399549
 280     0,000000     0,191791
 281     1,000000     0,528263
 282     0,000000     0,529057
 283     0,000000     0,234970
 284     0,000000     0,528263
 285     0,000000     0,429086
 286     0,000000     0,528263
 287     0,000000     0,467613
 288     1,000000     0,263342
 289     1,000000     0,466819
 290     0,000000     0,429867
 291     0,000000     0,294006
 292     0,000000     0,399549
 293     1,000000     0,299855
 294     1,000000     0,596472
 295     0,000000     0,412051
 296     0,000000     0,300525
 297     0,000000     0,154338
 298     0,000000     0,473472
 299     1,000000     0,347529
 300     1,000000     0,274930
 301     0,000000     0,466819
 302     1,000000     0,529057
 303     0,000000     0,528263
 304     1,000000     0,466819
 305     1,000000     0,342216
 306     0,000000     0,285386
 307     1,000000     0,596472
 308     1,000000     0,308723
 309     1,000000     0,412051
 310     1,000000     0,529057
 311     0,000000     0,399549
 312     0,000000     0,528263
 313     0,000000     0,234970
 314     0,000000     0,228669
 315     0,000000     0,375626
 316     0,000000     0,299855
 317     0,000000     0,389542
 318     0,000000     0,399549
 319     0,000000     0,541954
 320     0,000000     0,154338
 321     0,000000     0,342216
 322     1,000000     0,473472
 323     0,000000     0,399549
 324     1,000000     0,399549
 325     0,000000     0,342216
 326     1,000000     0,191791
 327     0,000000     0,559251
 328     0,000000     0,528263
 329     0,000000     0,466819
 330     1,000000     0,466819
 331     1,000000     0,466819
 332     0,000000     0,528263
 333     1,000000     0,375626
 334     0,000000     0,399549
 335     1,000000     0,399549
 336     1,000000     0,528263
 337     1,000000     0,528263
 338     0,000000     0,263342
 339     1,000000     0,274930
 340     1,000000     0,528263
 341     0,000000     0,528263
 342     1,000000     0,466819
 343     1,000000     0,466819
 344     0,000000     0,467613
 345     1,000000     0,467613
 346     1,000000     0,466819
 347     0,000000     0,342216
 348     1,000000     0,654047
 349     0,000000     0,559251
 350     1,000000     0,399549
 351     0,000000     0,466819
 352     0,000000     0,185669
 353     0,000000     0,363748
 354     0,000000     0,263342
 355     1,000000     0,399549
 356     0,000000     0,191791
 357     1,000000     0,294006
 358     0,000000     0,376374
 359     0,000000     0,185669
 360     1,000000     0,375626
 361     1,000000     0,429086
 362     0,000000     0,399549
 363     1,000000     0,466819
 364     1,000000     0,375626
 365     0,000000     0,277302
 366     0,000000     0,419632
 367     0,000000     0,332849
 368     1,000000     0,528263
 369     1,000000     0,399549
 370     1,000000     0,528263
 371     1,000000     0,529057
 372     1,000000     0,375626
 373     0,000000     0,528263
 374     1,000000     0,529057
 375     0,000000     0,389542
 376     0,000000     0,308723
 377     0,000000     0,285386
 378     0,000000     0,277302
 379     0,000000     0,185669
 380     1,000000     0,412824
 381     1,000000     0,399549
 382     0,000000     0,466819
 383     0,000000     0,342216
 384     0,000000     0,559251
 385     0,000000     0,299855
 386     1,000000     0,399549
 387     0,000000     0,185669
 388     0,000000     0,473472
 389     0,000000     0,308723
 390     0,000000     0,528263
 391     1,000000     0,154338
 392     1,000000     0,466819
 393     1,000000     0,399549
 394     1,000000     0,466819
 395     0,000000     0,228669
 396     0,000000     0,294006
 397     1,000000     0,308723
 398     1,000000     0,466819
 399     0,000000     0,429867
 400     0,000000     0,399549
 401     0,000000     0,376374
 402     1,000000     0,300525
 403     0,000000     0,541954
 404     1,000000     0,429086
 405     0,000000     0,185669
 406     0,000000     0,228669
 407     0,000000     0,332849
 408     0,000000     0,332849
 409     1,000000     0,529057
 410     0,000000     0,342216
 411     0,000000     0,228669
 412     0,000000     0,466819
 413     0,000000     0,332849
 414     1,000000     0,277941
 415     1,000000     0,399549
 416     0,000000     0,466819
 417     0,000000     0,274930
 418     0,000000     0,429867
 419     0,000000     0,399549
 420     1,000000     0,429867
 421     0,000000     0,308723
 422     1,000000     0,466819
 423     0,000000     0,399549
 424     0,000000     0,467613
 425     1,000000     0,467613
 426     0,000000     0,154338
 427     1,000000     0,285386
 428     1,000000     0,202862
 429     0,000000     0,294006
 430     0,000000     0,466819
 431     1,000000     0,399549
 432     1,000000     0,528263
 433     0,000000     0,308723
 434     0,000000     0,375626
 435     1,000000     0,466819
 436     0,000000     0,399549
 437     0,000000     0,255296
 438     1,000000     0,263342
 439     1,000000     0,366594
 440     0,000000     0,285386
 441     0,000000     0,294006
 442     0,000000     0,332849
 443     1,000000     0,308723
 444     0,000000     0,299855
 445     0,000000     0,412051
 446     0,000000     0,466819
 447     0,000000     0,332849
 448     0,000000     0,375626
 449     0,000000     0,235544
 450     0,000000     0,185669
 451     1,000000     0,654047
 452     1,000000     0,466819
 453     1,000000     0,375626
 454     0,000000     0,399549
 455     0,000000     0,528263
 456     0,000000     0,285386
 457     1,000000     0,466819
 458     0,000000     0,467613
 459     0,000000     0,202862
 460     0,000000     0,342216
 461     0,000000     0,285386
 462     0,000000     0,457200
 463     0,000000     0,263342
 464     1,000000     0,228669
 465     1,000000     0,528263
 466     0,000000     0,654047
 467     0,000000     0,466819
 468     1,000000     0,399549
 469     0,000000     0,191791
 470     1,000000     0,389542
 471     0,000000     0,528263
 472     1,000000     0,342216
 473     0,000000     0,389542
 474     0,000000     0,294006
 475     1,000000     0,308723
 476     1,000000     0,466819
 477     0,000000     0,528263
 478     0,000000     0,466819
 479     1,000000     0,399549
 480     0,000000     0,466819
 481     0,000000     0,191791
 482     1,000000     0,412051
 483     0,000000     0,263342
 484     1,000000     0,528263
 485     0,000000     0,375626
 486     0,000000     0,375626
 487     1,000000     0,399549
 488     0,000000     0,347529
 489     0,000000     0,263342
 490     0,000000     0,466819
 491     1,000000     0,333558
 492     0,000000     0,467613
 493     0,000000     0,274930
 494     0,000000     0,342216
 495     0,000000     0,286037
 496     0,000000     0,308723
 497     1,000000     0,466819
 498     0,000000     0,294006
 499     1,000000     0,419632
 500     0,000000     0,347529
 501     0,000000     0,399549
 502     0,000000     0,399549
 503     0,000000     0,528263
 504     0,000000     0,274930
 505     0,000000     0,191791
 506     1,000000     0,263342
 507     0,000000     0,389542
 508     1,000000     0,528263
 509     0,000000     0,274930
 510     0,000000     0,467613
 511     0,000000     0,228669
 512     0,000000     0,274930
 513     0,000000     0,466819
 514     0,000000     0,202862
 515     0,000000     0,228669
 516     0,000000     0,429086
 517     0,000000     0,228669
 518     0,000000     0,263342
 519     1,000000     0,528263
 520     0,000000     0,399549
 521     0,000000     0,332849
 522     0,000000     0,412824
 523     0,000000     0,294006
 524     0,000000     0,466819
 525     0,000000     0,528263
 526     0,000000     0,466819
 527     1,000000     0,429086
 528     0,000000     0,294006
 529     0,000000     0,294006
 530     0,000000     0,466819
 531     1,000000     0,300525
 532     1,000000     0,342216
 533     1,000000     0,412824
 534     0,000000     0,559251
 535     0,000000     0,596472
 536     0,000000     0,332849
 537     0,000000     0,528263
 538     0,000000     0,294006
 539     0,000000     0,429086
 540     0,000000     0,375626
 541     1,000000     0,342216
 542     0,000000     0,466819
 543     1,000000     0,419632
 544     1,000000     0,375626
 545     1,000000     0,299855
 546     0,000000     0,528263
 547     0,000000     0,347529
 548     1,000000     0,528263
 549     1,000000     0,399549
 550     1,000000     0,467613
 551     0,000000     0,399549
 552     0,000000     0,294006
 553     0,000000     0,333558
 554     0,000000     0,466819
 555     0,000000     0,467613
 556     0,000000     0,429867
 557     0,000000     0,308723
 558     1,000000     0,399549
 559     0,000000     0,202862
 560     0,000000     0,294006
 561     1,000000     0,376374
 562     1,000000     0,559251
 563     0,000000     0,467613
 564     1,000000     0,342216
 565     1,000000     0,399549
 566     0,000000     0,399549
 567     0,000000     0,596472
 568     1,000000     0,412824
 569     0,000000     0,429867
 570     0,000000     0,300525
 571     1,000000     0,376374
 572     0,000000     0,342216
 573     1,000000     0,654047
 574     0,000000     0,466819
 575     0,000000     0,300525
 576     1,000000     0,389542
 577     0,000000     0,466819
 578     1,000000     0,332849
 579     0,000000     0,429086
 580     1,000000     0,202862
 581     0,000000     0,333558
 582     0,000000     0,154338
 583     0,000000     0,332849
 584     1,000000     0,429086
 585     0,000000     0,412051
 586     0,000000     0,389542
 587     0,000000     0,255296
 588     0,000000     0,234970
 589     0,000000     0,528263
 590     0,000000     0,332849
 591     1,000000     0,528263
 592     0,000000     0,466819
 593     1,000000     0,300525
 594     0,000000     0,467613
 595     0,000000     0,228669
 596     0,000000     0,375626
 597     1,000000     0,419632
 598     0,000000     0,263512
 599     0,000000     0,419632
 600     1,000000     0,467613
 601     0,000000     0,528263
 602     0,000000     0,429086
 603     1,000000     0,466819
 604     0,000000     0,277302
 605     0,000000     0,466819
 606     0,000000     0,263342
 607     0,000000     0,466819
 608     0,000000     0,228669
 609     1,000000     0,429086
 610     0,000000     0,332849
 611     0,000000     0,528263
 612     1,000000     0,528263
 613     0,000000     0,528263
 614     1,000000     0,466819
 615     0,000000     0,342216
 616     0,000000     0,347529
 617     0,000000     0,412051
 618     0,000000     0,466819
 619     0,000000     0,528263
 620     0,000000     0,342216
 621     0,000000     0,294006
 622     0,000000     0,466819
 623     1,000000     0,528263
 624     0,000000     0,466819
 625     1,000000     0,466819
 626     0,000000     0,255903
 627     1,000000     0,528263
 628     0,000000     0,399549
 629     1,000000     0,528263
 630     0,000000     0,308723
 631     0,000000     0,308723
 632     0,000000     0,399549
 633     0,000000     0,285386
 634     0,000000     0,263342
 635     0,000000     0,399549
 636     1,000000     0,228669
 637     1,000000     0,332849
 638     1,000000     0,332849
 639     1,000000     0,466819
 640     1,000000     0,285386
 641     1,000000     0,412824
 642     0,000000     0,412051
 643     0,000000     0,299855
 644     0,000000     0,429867
 645     0,000000     0,412824
 646     1,000000     0,528263
 647     0,000000     0,429867
 648     0,000000     0,389542
 649     0,000000     0,308723
 650     1,000000     0,255296
 651     0,000000     0,596472
 652     1,000000     0,399549
 653     0,000000     0,228669
 654     0,000000     0,466819
 655     1,000000     0,389542
 656     0,000000     0,399549
 657     0,000000     0,529057
 658     0,000000     0,332849
 659     0,000000     0,332849
 660     0,000000     0,399549
 661     1,000000     0,294006
 662     0,000000     0,347529
 663     0,000000     0,342216
 664     0,000000     0,332849
 665     1,000000     0,263342
 666     1,000000     0,228669
 667     1,000000     0,466819
 668     0,000000     0,347529
 669     0,000000     0,308723
 670     1,000000     0,466819
 671     1,000000     0,528263
 672     1,000000     0,466819
 673     0,000000     0,399549
 674     1,000000     0,375626
 675     1,000000     0,308723
 676     1,000000     0,528263
 677     1,000000     0,412051
 678     0,000000     0,528263
 679     1,000000     0,466819
 680     0,000000     0,429086
 681     1,000000     0,654047
 682     0,000000     0,399549
 683     0,000000     0,467613
 684     1,000000     0,402708
 685     1,000000     0,429867
 686     1,000000     0,654047
 687     0,000000     0,342216
 688     0,000000     0,429867
 689     0,000000     0,308723
 690     0,000000     0,263342
 691     1,000000     0,466819
 692     0,000000     0,255296
 693     0,000000     0,528263
 694     0,000000     0,263342
 695     0,000000     0,191791
 696     1,000000     0,429867
 697     1,000000     0,429086
 698     1,000000     0,467613
 699     1,000000     0,528263
 700     1,000000     0,528263
 701     0,000000     0,419632
 702     1,000000     0,332849
 703     0,000000     0,529057
 704     1,000000     0,228669
 705     0,000000     0,332849
 706     0,000000     0,399549
 707     1,000000     0,399549
 708     0,000000     0,399549
 709     0,000000     0,528263
 710     0,000000     0,466819
 711     1,000000     0,399549
 712     1,000000     0,528263
 713     0,000000     0,393128
 714     0,000000     0,363748
 715     1,000000     0,375626
 716     0,000000     0,399549
 717     1,000000     0,300525
 718     1,000000     0,399549
 719     1,000000     0,342216
 720     1,000000     0,299855
 721     0,000000     0,457200
 722     0,000000     0,399549
 723     1,000000     0,342216
 724     0,000000     0,342216
 725     1,000000     0,466819
 726     0,000000     0,399549
 727     0,000000     0,399549
 728     0,000000     0,399549
 729     0,000000     0,466819
 730     0,000000     0,294006
 731     1,000000     0,559251
 732     1,000000     0,399549
 733     0,000000     0,528263
 734     1,000000     0,399549
 735     0,000000     0,399549
 736     1,000000     0,228669
 737     1,000000     0,429086
 738     1,000000     0,528263
 739     0,000000     0,185669
 740     0,000000     0,274930
 741     0,000000     0,300525
 742     0,000000     0,429086
 743     1,000000     0,255296
 744     0,000000     0,389542
 745     0,000000     0,294006
 746     0,000000     0,274930
 747     1,000000     0,286037
 748     0,000000     0,300525
 749     1,000000     0,389542
 750     0,000000     0,528263
 751     0,000000     0,263342
 752     0,000000     0,528263
 753     1,000000     0,429086
 754     0,000000     0,202862
 755     0,000000     0,332849
 756     0,000000     0,263342
 757     1,000000     0,399549
 758     1,000000     0,467613
 759     1,000000     0,332849
 760     1,000000     0,528263
 761     0,000000     0,333558
 762     0,000000     0,191791
 763     0,000000     0,294006
 764     1,000000     0,466819
 765     0,000000     0,342216
 766     0,000000     0,528263
 767     1,000000     0,429086
 768     0,000000     0,412051
 769     0,000000     0,332849
 770     0,000000     0,342216
 771     0,000000     0,399549
 772     1,000000     0,467613
 773     0,000000     0,399549
 774     1,000000     0,429867
 775     0,000000     0,294006
 776     0,000000     0,263342
 777     1,000000     0,466819
 778     0,000000     0,528263
 779     0,000000     0,342216
 780     1,000000     0,285386
 781     0,000000     0,285386
 782     0,000000     0,430082
 783     1,000000     0,412051
 784     0,000000     0,399549
 785     1,000000     0,255296
 786     0,000000     0,294006
 787     1,000000     0,466819
 788     0,000000     0,466819
 789     1,000000     0,467613
 790     1,000000     0,528263
 791     1,000000     0,528263
 792     1,000000     0,528263
 793     1,000000     0,332849
 794     1,000000     0,332849
 795     0,000000     0,299855
 796     0,000000     0,466819
 797     0,000000     0,308723
 798     1,000000     0,332849
 799     0,000000     0,294006
 800     0,000000     0,294006
 801     1,000000     0,299855
 802     0,000000     0,399549
 803     0,000000     0,375626
 804     0,000000     0,191791
 805     0,000000     0,399549
 806     1,000000     0,466819
 807     0,000000     0,399549
 808     1,000000     0,429086
 809     0,000000     0,466819
 810     1,000000     0,654047
 811     1,000000     0,342216
 812     0,000000     0,228669
 813     0,000000     0,202862
 814     0,000000     0,294006
 815     1,000000     0,308723
 816     0,000000     0,228669
 817     1,000000     0,528263
 818     0,000000     0,332849
 819     1,000000     0,466819
 820     0,000000     0,263342
 821     0,000000     0,466819
 822     0,000000     0,466819
 823     1,000000     0,234970
 824     1,000000     0,399549
 825     0,000000     0,399549
 826     0,000000     0,277302
 827     0,000000     0,399549
 828     0,000000     0,559251
 829     1,000000     0,528263
 830     1,000000     0,528263
 831     1,000000     0,342216
 832     1,000000     0,308723
 833     0,000000     0,466819
 834     1,000000     0,399549
 835     0,000000     0,308723
 836     0,000000     0,228669
 837     0,000000     0,299855
 838     0,000000     0,466819
 839     0,000000     0,366594
 840     0,000000     0,429086
 841     1,000000     0,332849
 842     1,000000     0,299855
 843     1,000000     0,466819
 844     0,000000     0,228669
 845     0,000000     0,429086
 846     0,000000     0,399549
 847     0,000000     0,429086
 848     1,000000     0,342216
 849     0,000000     0,235544
 850     0,000000     0,341469
 851     0,000000     0,466819
 852     1,000000     0,399549
 853     0,000000     0,375626
 854     1,000000     0,429867
 855     0,000000     0,529057
 856     0,000000     0,342216
 857     1,000000     0,419632
 858     0,000000     0,228669
 859     0,000000     0,332849
 860     0,000000     0,389542
 861     1,000000     0,412824
 862     0,000000     0,308723
 863     1,000000     0,399549
 864     1,000000     0,528263
 865     1,000000     0,376374
 866     0,000000     0,274930
 867     0,000000     0,342216
 868     0,000000     0,228669
 869     1,000000     0,399549
 870     1,000000     0,399549
 871     0,000000     0,342216
 872     0,000000     0,228669
 873     0,000000     0,419632
 874     0,000000     0,347529
 875     0,000000     0,399549
 876     1,000000     0,399549
 877     0,000000     0,412051
 878     0,000000     0,300525
 879     1,000000     0,559251
 880     0,000000     0,191791
 881     0,000000     0,332849
 882     1,000000     0,559251
 883     0,000000     0,466819
 884     0,000000     0,399549
 885     0,000000     0,375626
 886     0,000000     0,274930
 887     0,000000     0,466819
 888     0,000000     0,376374
 889     0,000000     0,308723
 890     0,000000     0,429867
 891     0,000000     0,375626
 892     1,000000     0,274930
 893     1,000000     0,528263
 894     1,000000     0,429867
 895     0,000000     0,308723
 896     0,000000     0,342216
 897     1,000000     0,503887
 898     0,000000     0,399549
 899     0,000000     0,332849
 900     0,000000     0,399549
 901     0,000000     0,263342
 902     1,000000     0,342216
 903     1,000000     0,341469
 904     1,000000     0,286037
 905     0,000000     0,596472
 906     1,000000     0,596472
 907     0,000000     0,466819
 908     1,000000     0,466819
 909     0,000000     0,399549
 910     1,000000     0,596472
 911     1,000000     0,399549
 912     1,000000     0,255296
 913     0,000000     0,399549
 914     0,000000     0,202862
 915     0,000000     0,412824
 916     0,000000     0,202862
 917     0,000000     0,255903
 918     1,000000     0,457200
 919     0,000000     0,412051
 920     1,000000     0,473472
 921     0,000000     0,503887
 922     0,000000     0,399549
 923     0,000000     0,286037
 924     1,000000     0,466819
 925     0,000000     0,332849
 926     0,000000     0,228669
 927     0,000000     0,169233
 928     0,000000     0,308723
 929     1,000000     0,466819
 930     0,000000     0,654047
 931     1,000000     0,235544
 932     1,000000     0,429086
 933     1,000000     0,528263
 934     1,000000     0,528263
 935     0,000000     0,191791
 936     0,000000     0,277941
 937     0,000000     0,390301
 938     0,000000     0,399549
 939     1,000000     0,294006
 940     0,000000     0,202862
 941     0,000000     0,228669
 942     1,000000     0,528263
 943     1,000000     0,202862
 944     1,000000     0,399549
 945     1,000000     0,429867
 946     0,000000     0,332849
 947     1,000000     0,472677
 948     0,000000     0,429086
 949     0,000000     0,376374
 950     1,000000     0,263342
 951     1,000000     0,467613
 952     0,000000     0,528263
 953     1,000000     0,528263
 954     0,000000     0,274930
 955     0,000000     0,466819
 956     1,000000     0,285386
 957     0,000000     0,528263
 958     1,000000     0,389542
 959     0,000000     0,308723
 960     0,000000     0,277302
 961     0,000000     0,228669
 962     0,000000     0,342216
 963     0,000000     0,332849
 964     0,000000     0,285386
 965     0,000000     0,234970
 966     1,000000     0,467613
 967     0,000000     0,332849
 968     0,000000     0,389542
 969     1,000000     0,390301
 970     0,000000     0,228669
 971     0,000000     0,399549
 972     1,000000     0,399549
 973     0,000000     0,263342
 974     1,000000     0,596472
 975     1,000000     0,472677
 976     1,000000     0,277302
 977     0,000000     0,228669
 978                  0,466819
 979                  0,234970
 980                  0,466819
 981                  0,419632
 982                  0,332849
 983                  0,399549
 984                  0,299855
 985                  0,466819
 986                  0,528263
 987                  0,169233
 988                  0,412051
 989                  0,528263
 990                  0,332849
 991                  0,466819
 992                  0,528263
 993                  0,528263
 994                  0,466819
 995                  0,518608
 996                  0,375626
 997                  0,255296
 998                  0,263512
 999                  0,342216
1000                  0,528263
1001                  0,308723
1002                  0,466819
1003                  0,332849
1004                  0,375626
1005                  0,429086
1006                  0,399549
1007                  0,528263
1008                  0,473472
1009                  0,399549
1010                  0,399549
1011                  0,429086
1012                  0,294006
1013                  0,529057
1014                  0,332849
1015                  0,528263
1016                  0,399549
1017                  0,503887
1018                  0,399549
1019                  0,399549
1020                  0,285386
1021                  0,366594
1022                  0,342216
1023                  0,399549
1024                  0,342216
1025                  0,274930
1026                  0,285386
1027                  0,399549
